date,total_value,cash,positions_value,returns,returns_pct,benchmark_price,benchmark_value,benchmark_returns_pct,excess_returns_pct,daily_returns
2025-04-01 15:00:00,96278.08,96278.08,0.0,-3721.9199999999983,-3.721920000000001,3887.68,98950.85138333884,-1.0491486166611552,-2.6727713833388456,0.0
2025-04-02 15:00:00,96278.08,96278.08,0.0,-3721.9199999999983,-3.721920000000001,3884.39,98867.11293237293,-1.1328870676270753,-2.5890329323729255,0.0
2025-04-03 15:00:00,96278.08,96278.08,0.0,-3721.9199999999983,-3.721920000000001,3861.5,98284.50711395047,-1.71549288604953,-2.006427113950471,0.0
2025-04-07 15:00:00,96278.08,96278.08,0.0,-3721.9199999999983,-3.721920000000001,3589.44,91359.9226246532,-8.640077375346799,4.918157375346798,0.0
2025-04-08 15:00:00,96278.08,96278.08,0.0,-3721.9199999999983,-3.721920000000001,3650.76,92920.66481712439,-7.079335182875612,3.357415182875611,0.0
2025-04-09 15:00:00,96278.08,96278.08,0.0,-3721.9199999999983,-3.721920000000001,3686.79,93837.71539107637,-6.162284608923629,2.4403646089236286,0.0
2025-04-10 15:00:00,96278.08,96278.08,0.0,-3721.9199999999983,-3.721920000000001,3735.12,95067.83069052406,-4.932169309475942,1.210249309475941,0.0
2025-04-11 15:00:00,96278.08,96278.08,0.0,-3721.9199999999983,-3.721920000000001,3750.52,95459.79790781134,-4.540202092188661,0.8182820921886602,0.0
2025-04-14 15:00:00,96278.08,96278.08,0.0,-3721.9199999999983,-3.721920000000001,3759.14,95679.1977398254,-4.320802260174606,0.5988822601746051,0.0
2025-04-15 15:00:00,96278.08,96278.08,0.0,-3721.9199999999983,-3.721920000000001,3761.23,95732.39329074296,-4.267606709257043,0.5456867092570423,0.0
